HCPCS,LongDesc,SimCode,Sim_LongDesc
C9752,"Destruction of intraosseous basivertebral nerve, first two vertebral bodies, including imaging guidance (e.g., fluoroscopy), lumbar/sacrum",36680,Placement of needle for intraosseous infusion
C9752,"Destruction of intraosseous basivertebral nerve, first two vertebral bodies, including imaging guidance (e.g., fluoroscopy), lumbar/sacrum",0442T,"Ablation, percutaneous, cryoablation, includes imaging guidance; nerve plexus or other truncal nerve (eg, brachial plexus, pudendal nerve)"
C9752,"Destruction of intraosseous basivertebral nerve, first two vertebral bodies, including imaging guidance (e.g., fluoroscopy), lumbar/sacrum",64635,"Destruction by neurolytic agent, paravertebral facet joint nerve(s), with imaging guidance (fluoroscopy or CT); lumbar or sacral, single facet joint"
C9753,"Destruction of intraosseous basivertebral nerve, each additional vertebral body, including imaging guidance (e.g., fluoroscopy), lumbar/sacrum (list separately in addition to code for primary procedure)",0442T,"Ablation, percutaneous, cryoablation, includes imaging guidance; nerve plexus or other truncal nerve (eg, brachial plexus, pudendal nerve)"
C9753,"Destruction of intraosseous basivertebral nerve, each additional vertebral body, including imaging guidance (e.g., fluoroscopy), lumbar/sacrum (list separately in addition to code for primary procedure)",64636,"Destruction by neurolytic agent, paravertebral facet joint nerve(s), with imaging guidance (fluoroscopy or CT); lumbar or sacral, each additional facet joint (List separately in addition to code for primary procedure)"
C9753,"Destruction of intraosseous basivertebral nerve, each additional vertebral body, including imaging guidance (e.g., fluoroscopy), lumbar/sacrum (list separately in addition to code for primary procedure)",36680,Placement of needle for intraosseous infusion
D0412,BLOOD GLUCOSE LEVEL TEST  IN-OFFICE USING A GLUCOSE METER,82948,"Glucose; blood, reagent strip"
D0412,BLOOD GLUCOSE LEVEL TEST  IN-OFFICE USING A GLUCOSE METER,36416,"Collection of capillary blood specimen (eg, finger, heel, ear stick)"
D0412,BLOOD GLUCOSE LEVEL TEST  IN-OFFICE USING A GLUCOSE METER,82962,"Glucose, blood by glucose monitoring device(s) cleared by the FDA specifically for home use"
D1516,"SPACE MAINTAINER  FIXED  BILATERAL, MAXILLARY",D1515,SPACE MAINTAINER - FIXED - BILATERAL
D1517,"SPACE MAINTAINER  FIXED  BILATERAL, MANDIBULAR",D1515,SPACE MAINTAINER - FIXED - BILATERAL
D1526,"SPACE MAINTAINER  REMOVABLE  BILATERAL, MAXILLARY",D1525,SPACE MAINTAINER - REMOVABLE - BILATERAL
D1527,"SPACE MAINTAINER  REMOVABLE  BILATERAL, MANDIBULAR",D1525,SPACE MAINTAINER - REMOVABLE - BILATERAL
D5282,"REMOVABLE UNILATERAL PARTIAL DENTURE  ONE PIECE CAST METAL (INCLUDING CLASPS AND TEETH), MAXILLARY",D5281,REMOVABLE UNILATERAL PARTIAL DENTURE - ONE PIECE CAST METAL (INCLUDING CLASPS AND TEETH)
D5283,"REMOVABLE UNILATERAL PARTIAL DENTURE  ONE PIECE CAST METAL (INCLUDING CLASPS AND TEETH), MANDIBULAR",D5281,REMOVABLE UNILATERAL PARTIAL DENTURE - ONE PIECE CAST METAL (INCLUDING CLASPS AND TEETH)
D7979,NULL,D7970,EXCISION OF HYPERPLASTIC TISSUE - PER ARCH
D9995,NULL,92225,"Ophthalmoscopy, extended, with retinal drawing (eg, for retinal detachment, melanoma), with interpretation and report; initial"
D9995,NULL,81406,"Molecular pathology procedure, Level 7 (eg, analysis of 11-25 exons by DNA sequence analysis, mutation scanning or duplication/deletion variants of 26-50 exons, cytogenomic array analysis for neoplasia) ACADVL (acyl-CoA dehydrogenase, very long chain) (eg, very long chain acyl-coenzyme A dehydrogenase deficiency), full gene sequence ACTN4 (actinin, alpha 4) (eg, focal segmental glomerulosclerosis), full gene sequence AFG3L2 (AFG3 ATPase family gene 3-like 2 [S. cerevisiae]) (eg, spinocerebellar ataxia), full gene sequence AIRE (autoimmune regulator) (eg, autoimmune polyendocrinopathy syndrome type 1), full gene sequence ALDH7A1 (aldehyde dehydrogenase 7 family, member A1) (eg, pyridoxine-dependent epilepsy), full gene sequence ANO5 (anoctamin 5) (eg, limb-girdle muscular dystrophy), full gene sequence ANOS1 (anosmin-1) (eg, Kallmann syndrome 1), full gene sequence APP (amyloid beta [A4] precursor protein) (eg, Alzheimer disease), full gene sequence ASS1 (argininosuccinate synthase 1) (eg, citrullinemia type I), full gene sequence ATL1 (atlastin GTPase 1) (eg, spastic paraplegia), full gene sequence ATP1A2 (ATPase, Na+/K+ transporting, alpha 2 polypeptide) (eg, familial hemiplegic migraine), full gene sequence ATP7B (ATPase, Cu++ transporting, beta polypeptide) (eg, Wilson disease), full gene sequence BBS1 (Bardet-Biedl syndrome 1) (eg, Bardet-Biedl syndrome), full gene sequence BBS2 (Bardet-Biedl syndrome 2) (eg, Bardet-Biedl syndrome), full gene sequence BCKDHB (branched-chain keto acid dehydrogenase E1, beta polypeptide) (eg, maple syrup urine disease, type 1B), full gene sequence BEST1 (bestrophin 1) (eg, vitelliform macular dystrophy), full gene sequence BMPR2 (bone morphogenetic protein receptor, type II [serine/threonine kinase]) (eg, heritable pulmonary arterial hypertension), full gene sequence BRAF (B-Raf proto-oncogene, serine/threonine kinase) (eg, Noonan syndrome), full gene sequence BSCL2 (Berardinelli-Seip congenital lipodystrophy 2 [seipin]) (eg, Bera08, arrhythmogenic right ventricular cardiomyopathy), full gene sequence TNNT2 (troponin T, type 2 [cardiac]) (eg, familial hypertrophic cardiomyopathy), full gene sequence TRPC6 (transient receptor potential cation channel, subfamily C, member 6) (eg, focal segmental glomerulosclerosis), full gene sequence TSC1 (tuberous sclerosis 1) (eg, tuberous sclerosis), full gene sequence TSC2 (tuberous sclerosis 2) (eg, tuberous sclerosis), duplication/deletion analysis UBE3A (ubiquitin protein ligase E3A) (eg, Angelman syndrome), full gene sequence UMOD (uromodulin) (eg, glomerulocystic kidney disease with hyperuricemia and isosthenuria), full gene sequence VWF (von Willebrand factor) (von Willebrand disease type 2A), extended targeted sequence analysis (eg, exons 11-16, 24-26, 51, 52) WAS (Wiskott-Aldrich syndrome [eczema-thrombocytopenia]) (eg, Wiskott-Aldrich syndrome), full gene sequence"
E0447,"Portable oxygen contents, liquid, 1 month's supply = 1 unit, prescribed amount at rest or nighttime exceeds 4 liters per minute (lpm)",E0444,"PORTABLE OXYGEN CONTENTS, LIQUID, 1 MONTH'S SUPPLY = 1 UNIT"
E0467,"Home ventilator, multi-function respiratory device, also performs any or all of the additional functions of oxygen concentration, drug nebulization, aspiration, and cough stimulation, includes all accessories, components and supplies for all functions",E0482,"COUGH STIMULATING DEVICE, ALTERNATING POSITIVE AND NEGATIVE AIRWAY PRESSURE"
E0467,"Home ventilator, multi-function respiratory device, also performs any or all of the additional functions of oxygen concentration, drug nebulization, aspiration, and cough stimulation, includes all accessories, components and supplies for all functions",E0465,"HOME VENTILATOR, ANY TYPE, USED WITH INVASIVE INTERFACE, (E.G., TRACHEOSTOMY TUBE)"
G9890,NULL,2021F,"Dilated macular or fundus exam performed, including documentation of the presence or absence of macular edema and level of severity of retinopathy (EC)"
G9899,NULL,77063,"Screening digital breast tomosynthesis, bilateral (List separately in addition to code for primary procedure)"
G9900,NULL,77063,"Screening digital breast tomosynthesis, bilateral (List separately in addition to code for primary procedure)"
G9902,NULL,1000F,"Tobacco use assessed (CAD, CAP, COPD, PV) (DM)"
G9904,NULL,G9460,"TOBACCO ASSESSMENT OR TOBACCO CESSATION INTERVENTION NOT PERFORMED, REASON NOT GIVEN"
G9948,NULL,36569,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump; age 5 years or older"
G9948,NULL,64450,"Injection, anesthetic agent; other peripheral nerve or branch"
G9949,NULL,71010,"Radiologic examination, chest; single view, frontal"
G9954,NULL,71010,"Radiologic examination, chest; single view, frontal"
G9955,NULL,71020,"Radiologic examination, chest, 2 views, frontal and lateral"
G9956,NULL,71020,"Radiologic examination, chest, 2 views, frontal and lateral"
G9978,"Remote in-home visit for the evaluation and management of a new patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires these 3 key components:• A problem focused history;• A problem focused examination; and• Straightforward medical decision making, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are self limited or minor. Typically, 10 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9481,"Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: a problem focused history; a problem focused examination; and straightforward medical decision making, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are self limited or minor. typically, 10 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9979,"Remote in-home visit for the evaluation and management of a new patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires these 3 key components:• An expanded problem focused history;• An expanded problem focused examination;• Straightforward medical decision making, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are of low to moderate severity. Typically, 20 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9482,"Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: an expanded problem focused history; an expanded problem focused examination; straightforward medical decision making, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of low to moderate severity. typically, 20 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9980,"Remote in-home visit for the evaluation and management of a new patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires these 3 key components:• A detailed history;• A detailed examination;• Medical decision making of low complexity, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are of moderate severity. Typically, 30 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9483,"Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: a detailed history; a detailed examination; medical decision making of low complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate severity. typically, 30 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9981,"Remote in-home visit for the evaluation and management of a new patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires these 3 key components:• A comprehensive history;• A comprehensive examination;• Medical decision making of moderate complexity, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are of moderate to high severity. Typically, 45 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9484,"Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: a comprehensive history; a comprehensive examination; medical decision making of moderate complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate to high severity. typically, 45 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9982,"Remote in-home visit for the evaluation and management of a new patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires these 3 key components:• A comprehensive history;• A comprehensive examination;• Medical decision making of high complexity, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are of moderate to high severity. Typically, 60 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9485,"Remote in-home visit for the evaluation and management of a new patient for use only in a medicare-approved cms innovation center demonstration project, which requires these 3 key components: a comprehensive history; a comprehensive examination; medical decision making of high complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate to high severity. typically, 60 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9983,"Remote in-home visit for the evaluation and management of an established patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires at least 2 of the following 3 key components:• A problem focused history;• A problem focused examination;• Straightforward medical decision making, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are self limited or minor. Typically, 10 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9486,"Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: a problem focused history; a problem focused examination; straightforward medical decision making, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are self limited or minor. typically, 10 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9984,"Remote in-home visit for the evaluation and management of an established patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires at least 2 of the following 3 key components:• An expanded problem focused history;• An expanded problem focused examination;• Medical decision making of low complexity, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are of low to moderate severity. Typically, 15 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9487,"Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: an expanded problem focused history; an expanded problem focused examination; medical decision making of low complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of low to moderate severity. typically, 15 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9985,"Remote in-home visit for the evaluation and management of an established patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires at least 2 of the following 3 key components:• A detailed history;• A detailed examination;• Medical decision making of moderate complexity, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are of moderate to high severity. Typically, 25 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9488,"Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: a detailed history; a detailed examination; medical decision making of moderate complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate to high severity. typically, 25 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9986,"Remote in-home visit for the evaluation and management of an established patient for use only in a Medicare-approved Bundled Payments for Care Improvement Advanced (BPCI Advanced) model episode of care, which requires at least 2 of the following 3 key components:• A comprehensive history;• A comprehensive examination;• Medical decision making of high complexity, furnished in real time using interactive audio and video technology.Counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. Usually, the presenting problem(s) are of moderate to high severity. Typically, 40 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology.",G9489,"Remote in-home visit for the evaluation and management of an established patient for use only in a medicare-approved cms innovation center demonstration project, which requires at least 2 of the following 3 key components: a comprehensive history; a comprehensive examination; medical decision making of high complexity, furnished in real time using interactive audio and video technology. counseling and coordination of care with other physicians, other qualified health care professionals or agencies are provided consistent with the nature of the problem(s) and the needs of the patient or the family or both. usually, the presenting problem(s) are of moderate to high severity. typically, 40 minutes are spent with the patient or family or both via real time, audio and video intercommunications technology"
G9987,"Bundled Payments for Care Improvement Advanced (BPCI Advanced) model home visit for patient assessment performed by clinical staff for an individual not considered homebound, including, but not necessarily limited to patient assessment of clinical status, safety/fall prevention, functional status/ambulation, medication reconciliation/management, compliance with orders/plan of care, performance of activities of daily living, and ensuring beneficiaryconnections to community and other services; for use only for a BPCI Advanced model episode of care; may not be billed for a 30-day period covered by a transitional care management code.",G9187,"BUNDLED PAYMENTS FOR CARE IMPROVEMENT INITIATIVE HOME VISIT FOR PATIENT ASSESSMENT PERFORMED BY A QUALIFIED HEALTH CARE PROFESSIONAL FOR INDIVIDUALS NOT CONSIDERED HOMEBOUND INCLUDING, BUT NOT LIMITED TO, ASSESSMENT OF SAFETY, FALLS, CLINICAL STATUS, FLUID STATUS, MEDICATION RECONCILIATION/MANAGEMENT, PATIENT COMPLIANCE WITH ORDERS/PLAN OF CARE, PERFORMANCE OF ACTIVITIES OF DAILY LIVING, APPROPRIATENESS OF CARE SETTING; (FOR USE ONLY IN THE MEIDCARE-APPROVED BUNDLED PAYMENTS FOR CARE IMPROVEMENT INITIATIVE); MAY NOT BE BILLED FOR A 30-DAY PERIOD COVERED BY A TRANSITIONAL CARE MANAGEMENT CODE"
G9987,"Bundled Payments for Care Improvement Advanced (BPCI Advanced) model home visit for patient assessment performed by clinical staff for an individual not considered homebound, including, but not necessarily limited to patient assessment of clinical status, safety/fall prevention, functional status/ambulation, medication reconciliation/management, compliance with orders/plan of care, performance of activities of daily living, and ensuring beneficiaryconnections to community and other services; for use only for a BPCI Advanced model episode of care; may not be billed for a 30-day period covered by a transitional care management code.",G9490,"CMS innovation center models, home visit for patient assessment performed by clinical staff for an individual not considered homebound, including, but not necessarily limited to patient assessment of clinical status, safety/fall prevention, functional status/ambulation, medication reconciliation/management, compliance with orders/plan of care, performance of activities of daily living, and ensuring beneficiary connections to community and other services. (for use only in medicare-approved cms innovation center models); may not be billed for a 30 day period covered by a transitional care management code"
J0584,"Injection, burosumab-twza 1 mg",J3357,"USTEKINUMAB, FOR SUBCUTANEOUS INJECTION, 1 MG"
J0841,"Injection, crotalidae immune f(ab')2 (equine), 120 mg",J0840,"INJECTION, CROTALIDAE POLYVALENT IMMUNE FAB (OVINE), UP TO 1 GRAM"
J1746,"Injection, ibalizumab-uiyk, 10 mg",J3485,"INJECTION, ZIDOVUDINE, 10 MG"
J2186,"Inj., meropenem, vaborbactam",J0714,"INJECTION, CEFTAZIDIME AND AVIBACTAM, 0.5 G/0.125 G"
J2787,"Riboflavin 5'-phosphate, ophthalmic solution, up to 3 mL",J7315,"MITOMYCIN, OPHTHALMIC, 0.2 MG"
J3245,"Injection, tildrakizumab, 1 mg",J0135,"INJECTION, ADALIMUMAB, 20 MG"
J3397,"Injection, vestronidase alfa-vjbk, 1 mg",J1322,"INJECTION, ELOSULFASE ALFA, 1 MG"
J3591,Unclassified drug or biological used for esrd on dialysis,J3490,UNCLASSIFIED DRUGS
J3591,Unclassified drug or biological used for esrd on dialysis,J3590,UNCLASSIFIED BIOLOGICS
J7177,"Injection, human fibrinogen concentrate (fibryga), 1 mg",J7178,"INJECTION, HUMAN FIBRINOGEN CONCENTRATE, 1 MG"
J7318,"Hyaluronan or derivative, durolane, for intra-articular injection, 1 mg",C9465,"Hyaluronan or derivative, Durolane, for intra-articular injection, per dose"
J7329,"Hyaluronan or derivative, trivisc, for intra-articular injection, 1 mg",J7323,"HYALURONAN OR DERIVATIVE, EUFLEXXA, FOR INTRA-ARTICULAR INJECTION, PER DOSE"
J9044,"Injection, bortezomib, not otherwise specified, 0.1 mg",J9041,"INJECTION, BORTEZOMIB, 0.1 MG"
L8608,"Miscellaneous external component, supply or accessory for use with the argus ii retinal prosthesis system",C1841,"RETINAL PROSTHESIS, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS"
L8608,"Miscellaneous external component, supply or accessory for use with the argus ii retinal prosthesis system",C1842,"RETINAL PROSTHESIS, INCLUDES ALL INTERNAL AND EXTERNAL COMPONENTS; ADD-ON TO C1841"
L8608,"Miscellaneous external component, supply or accessory for use with the argus ii retinal prosthesis system",L9900,"ORTHOTIC AND PROSTHETIC SUPPLY, ACCESSORY, AND/OR SERVICE COMPONENT OF ANOTHER HCPCS L CODE"
L8698,"Miscellaneous component, supply or accessory for use with total artificial heart system",Q0508,MISCELLANEOUS SUPPLY OR ACCESSORY FOR USE WITH AN IMPLANTED VENTRICULAR ASSIST DEVICE
L8698,"Miscellaneous component, supply or accessory for use with total artificial heart system",Q0509,MISCELLANEOUS SUPPLY OR ACCESSORY FOR USE WITH ANY IMPLANTED VENTRICULAR ASSIST DEVICE FOR WHICH PAYMENT WAS NOT MADE UNDER MEDICARE PART A
L8698,"Miscellaneous component, supply or accessory for use with total artificial heart system",Q0477,"POWER MODULE PATIENT CABLE FOR USE WITH ELECTRIC OR ELECTRIC/PNEUMATIC VENTRICULAR ASSIST DEVICE, REPLACEMENT ONLY"
L8698,"Miscellaneous component, supply or accessory for use with total artificial heart system",L9900,"ORTHOTIC AND PROSTHETIC SUPPLY, ACCESSORY, AND/OR SERVICE COMPONENT OF ANOTHER HCPCS L CODE"
L8701,"Powered upper extremity range of motion assist device, elbow, wrist, hand with single or double upright(s), includes microprocessor, sensors, all components and accessories, custom fabricated",E1800,"DYNAMIC ADJUSTABLE ELBOW EXTENSION/FLEXION DEVICE, INCLUDES SOFT INTERFACE MATERIAL"
L8701,"Powered upper extremity range of motion assist device, elbow, wrist, hand with single or double upright(s), includes microprocessor, sensors, all components and accessories, custom fabricated",L6880,"ELECTRIC HAND, SWITCH OR MYOELECTRIC CONTROLLED, INDEPENDENTLY ARTICULATING DIGITS, ANY GRASP PATTERN OR COMBINATION OF GRASP PATTERNS, INCLUDES MOTOR(S)"
L8701,"Powered upper extremity range of motion assist device, elbow, wrist, hand with single or double upright(s), includes microprocessor, sensors, all components and accessories, custom fabricated",L7180,"ELECTRONIC ELBOW, MICROPROCESSOR SEQUENTIAL CONTROL OF ELBOW AND TERMINAL DEVICE"
L8701,"Powered upper extremity range of motion assist device, elbow, wrist, hand with single or double upright(s), includes microprocessor, sensors, all components and accessories, custom fabricated",L3904,"WRIST HAND FINGER ORTHOSIS, EXTERNAL POWERED, ELECTRIC, CUSTOM FABRICATED"
