HCPCS,LongDesc,SimCode,Sim_LongDesc
96131,"Psychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; each additional hour (List separately in addition to code for primary procedure)",96101,"Psychological testing (includes psychodiagnostic assessment of emotionality, intellectual abilities, personality and psychopathology, eg, MMPI, Rorschach, WAIS), per hour of the psychologist's or physician's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96131,"Psychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; each additional hour (List separately in addition to code for primary procedure)",99483,"Assessment of and care planning for a patient with cognitive impairment, requiring an independent historian, in the office or other outpatient, home or domiciliary or rest home, with all of the following required elements: Cognition-focused evaluation including a pertinent history and examination; Medical decision making of moderate or high complexity; Functional assessment (eg, basic and instrumental activities of daily living), including decision-making capacity; Use of standardized instruments for staging of dementia (eg, functional assessment staging test [FAST], clinical dementia rating [CDR]); Medication reconciliation and review for high-risk medications; Evaluation for neuropsychiatric and behavioral symptoms, including depression, including use of standardized screening instrument(s); Evaluation of safety (eg, home), including motor vehicle operation; Identification of caregiver(s), caregiver knowledge, caregiver needs, social supports, and the willingness of caregiver to take on caregiving tasks; Development, updating or revision, or review of an Advance Care Plan; Creation of a written care plan, including initial plans to address any neuropsychiatric symptoms, neuro-cognitive symptoms, functional limitations, and referral to community resources as needed (eg, rehabilitation services, adult day programs, support groups) shared with the patient and/or caregiver with initial education and support. Typically, 50 minutes are spent face-to-face with the patient and/or family or caregiver."
96132,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; first hour",96116,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities), per hour of the psychologist's or physician's time, both face-to-face time with the patient and time interpreting test results and preparing the report"
96132,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; first hour",96125,"Standardized cognitive performance testing (eg, Ross Information Processing Assessment) per hour of a qualified health care professional's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96132,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; first hour",96118,"Neuropsychological testing (eg, Halstead-Reitan Neuropsychological Battery, Wechsler Memory Scales and Wisconsin Card Sorting Test), per hour of the psychologist's or physician's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96133,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; each additional hour (List separately in addition to code for primary procedure)",96125,"Standardized cognitive performance testing (eg, Ross Information Processing Assessment) per hour of a qualified health care professional's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96133,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; each additional hour (List separately in addition to code for primary procedure)",96116,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities), per hour of the psychologist's or physician's time, both face-to-face time with the patient and time interpreting test results and preparing the report"
96133,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; each additional hour (List separately in addition to code for primary procedure)",96118,"Neuropsychological testing (eg, Halstead-Reitan Neuropsychological Battery, Wechsler Memory Scales and Wisconsin Card Sorting Test), per hour of the psychologist's or physician's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96136,"Psychological or neuropsychological test administration and scoring by physician or other qualified health care professional, two or more tests, any method; first 30 minutes",96116,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities), per hour of the psychologist's or physician's time, both face-to-face time with the patient and time interpreting test results and preparing the report"
96136,"Psychological or neuropsychological test administration and scoring by physician or other qualified health care professional, two or more tests, any method; first 30 minutes",96101,"Psychological testing (includes psychodiagnostic assessment of emotionality, intellectual abilities, personality and psychopathology, eg, MMPI, Rorschach, WAIS), per hour of the psychologist's or physician's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96136,"Psychological or neuropsychological test administration and scoring by physician or other qualified health care professional, two or more tests, any method; first 30 minutes",96118,"Neuropsychological testing (eg, Halstead-Reitan Neuropsychological Battery, Wechsler Memory Scales and Wisconsin Card Sorting Test), per hour of the psychologist's or physician's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96137,"Psychological or neuropsychological test administration and scoring by physician or other qualified health care professional, two or more tests, any method; each additional 30 minutes (List separately in addition to code for primary procedure)",96118,"Neuropsychological testing (eg, Halstead-Reitan Neuropsychological Battery, Wechsler Memory Scales and Wisconsin Card Sorting Test), per hour of the psychologist's or physician's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96137,"Psychological or neuropsychological test administration and scoring by physician or other qualified health care professional, two or more tests, any method; each additional 30 minutes (List separately in addition to code for primary procedure)",96101,"Psychological testing (includes psychodiagnostic assessment of emotionality, intellectual abilities, personality and psychopathology, eg, MMPI, Rorschach, WAIS), per hour of the psychologist's or physician's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96137,"Psychological or neuropsychological test administration and scoring by physician or other qualified health care professional, two or more tests, any method; each additional 30 minutes (List separately in addition to code for primary procedure)",96116,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities), per hour of the psychologist's or physician's time, both face-to-face time with the patient and time interpreting test results and preparing the report"
96138,"Psychological or neuropsychological test administration and scoring by technician, two or more tests, any method; first 30 minutes",96125,"Standardized cognitive performance testing (eg, Ross Information Processing Assessment) per hour of a qualified health care professional's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96138,"Psychological or neuropsychological test administration and scoring by technician, two or more tests, any method; first 30 minutes",96127,"Brief emotional/behavioral assessment (eg, depression inventory, attention-deficit/hyperactivity disorder [ADHD] scale), with scoring and documentation, per standardized instrument"
96138,"Psychological or neuropsychological test administration and scoring by technician, two or more tests, any method; first 30 minutes",96102,"Psychological testing (includes psychodiagnostic assessment of emotionality, intellectual abilities, personality and psychopathology, eg, MMPI and WAIS), with qualified health care professional interpretation and report, administered by technician, per hour of technician time, face-to-face"
96138,"Psychological or neuropsychological test administration and scoring by technician, two or more tests, any method; first 30 minutes",96119,"Neuropsychological testing (eg, Halstead-Reitan Neuropsychological Battery, Wechsler Memory Scales and Wisconsin Card Sorting Test), with qualified health care professional interpretation and report, administered by technician, per hour of technician time, face-to-face"
96139,"Psychological or neuropsychological test administration and scoring by technician, two or more tests, any method; each additional 30 minutes (List separately in addition to code for primary procedure)",96119,"Neuropsychological testing (eg, Halstead-Reitan Neuropsychological Battery, Wechsler Memory Scales and Wisconsin Card Sorting Test), with qualified health care professional interpretation and report, administered by technician, per hour of technician time, face-to-face"
96139,"Psychological or neuropsychological test administration and scoring by technician, two or more tests, any method; each additional 30 minutes (List separately in addition to code for primary procedure)",96102,"Psychological testing (includes psychodiagnostic assessment of emotionality, intellectual abilities, personality and psychopathology, eg, MMPI and WAIS), with qualified health care professional interpretation and report, administered by technician, per hour of technician time, face-to-face"
96139,"Psychological or neuropsychological test administration and scoring by technician, two or more tests, any method; each additional 30 minutes (List separately in addition to code for primary procedure)",96125,"Standardized cognitive performance testing (eg, Ross Information Processing Assessment) per hour of a qualified health care professional's time, both face-to-face time administering tests to the patient and time interpreting these test results and preparing the report"
96146,"Psychological or neuropsychological test administration, with single automated, standardized instrument via electronic platform, with automated result only",96103,"Psychological testing (includes psychodiagnostic assessment of emotionality, intellectual abilities, personality and psychopathology, eg, MMPI), administered by a computer, with qualified health care professional interpretation and report"
96146,"Psychological or neuropsychological test administration, with single automated, standardized instrument via electronic platform, with automated result only",96120,"Neuropsychological testing (eg, Wisconsin Card Sorting Test), administered by a computer, with qualified health care professional interpretation and report"
97151,"Behavior identification assessment, administered by a physician or other qualified health care professional, each 15 minutes of the physician's or other qualified health care professional's time face-to-face with patient and/or guardian(s)/caregiver(s) administering assessments and discussing findings and recommendations, and non-face-to-face analyzing past data, scoring/interpreting the assessment, and preparing the report/treatment plan",0359T,"Behavior identification assessment, by the physician or other qualified health care professional, face-to-face with patient and caregiver(s), includes administration of standardized and non-standardized tests, detailed behavioral history, patient observation and caregiver interview, interpretation of test results, discussion of findings and recommendations with the primary guardian(s)/caregiver(s), and preparation of report"
97151,"Behavior identification assessment, administered by a physician or other qualified health care professional, each 15 minutes of the physician's or other qualified health care professional's time face-to-face with patient and/or guardian(s)/caregiver(s) administering assessments and discussing findings and recommendations, and non-face-to-face analyzing past data, scoring/interpreting the assessment, and preparing the report/treatment plan",0360T,"Observational behavioral follow-up assessment, includes physician or other qualified health care professional direction with interpretation and report, administered by one technician; first 30 minutes of technician time, face-to-face with the patient"
97151,"Behavior identification assessment, administered by a physician or other qualified health care professional, each 15 minutes of the physician's or other qualified health care professional's time face-to-face with patient and/or guardian(s)/caregiver(s) administering assessments and discussing findings and recommendations, and non-face-to-face analyzing past data, scoring/interpreting the assessment, and preparing the report/treatment plan",0361T,"Observational behavioral follow-up assessment, includes physician or other qualified health care professional direction with interpretation and report, administered by one technician; each additional 30 minutes of technician time, face-to-face with the patient (List separately in addition to code for primary service)"
97152,"Behavior identification-supporting assessment, administered by one technician under the direction of a physician or other qualified health care professional, face-to-face with the patient, each 15 minutes",0363T,"Exposure behavioral follow-up assessment, includes physician or other qualified health care professional direction with interpretation and report, administered by physician or other qualified health care professional with the assistance of one or more technicians; each additional 30 minutes of technician(s) time, face-to-face with the patient (List separately in addition to code for primary procedure)"
97152,"Behavior identification-supporting assessment, administered by one technician under the direction of a physician or other qualified health care professional, face-to-face with the patient, each 15 minutes",0359T,"Behavior identification assessment, by the physician or other qualified health care professional, face-to-face with patient and caregiver(s), includes administration of standardized and non-standardized tests, detailed behavioral history, patient observation and caregiver interview, interpretation of test results, discussion of findings and recommendations with the primary guardian(s)/caregiver(s), and preparation of report"
97152,"Behavior identification-supporting assessment, administered by one technician under the direction of a physician or other qualified health care professional, face-to-face with the patient, each 15 minutes",0360T,"Observational behavioral follow-up assessment, includes physician or other qualified health care professional direction with interpretation and report, administered by one technician; first 30 minutes of technician time, face-to-face with the patient"
97153,"Adaptive behavior treatment by protocol, administered by technician under the direction of a physician or other qualified health care professional, face-to-face with one patient, each 15 minutes",0365T,"Adaptive behavior treatment by protocol, administered by technician, face-to-face with one patient; each additional 30 minutes of technician time (List separately in addition to code for primary procedure)"
97153,"Adaptive behavior treatment by protocol, administered by technician under the direction of a physician or other qualified health care professional, face-to-face with one patient, each 15 minutes",0364T,"Adaptive behavior treatment by protocol, administered by technician, face-to-face with one patient; first 30 minutes of technician time"
97154,"Group adaptive behavior treatment by protocol, administered by technician under the direction of a physician or other qualified health care professional, face-to-face with two or more patients, each 15 minutes",0367T,"Group adaptive behavior treatment by protocol, administered by technician, face-to-face with two or more patients; each additional 30 minutes of technician time (List separately in addition to code for primary procedure)"
97154,"Group adaptive behavior treatment by protocol, administered by technician under the direction of a physician or other qualified health care professional, face-to-face with two or more patients, each 15 minutes",0366T,"Group adaptive behavior treatment by protocol, administered by technician, face-to-face with two or more patients; first 30 minutes of technician time"
97155,"Adaptive behavior treatment with protocol modification, administered by physician or other qualified health care professional, which may include simultaneous direction of technician, face-to-face with one patient, each 15 minutes",0369T,Adaptive behavior treatment with protocol modification administered by physician or other qualified health care professional with one patient; each additional 30 minutes of patient face-to-face time (List separately in addition to code for primary procedure)
97155,"Adaptive behavior treatment with protocol modification, administered by physician or other qualified health care professional, which may include simultaneous direction of technician, face-to-face with one patient, each 15 minutes",0368T,Adaptive behavior treatment with protocol modification administered by physician or other qualified health care professional with one patient; first 30 minutes of patient face-to-face time
97156,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (with or without the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes",0370T,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present)"
97156,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (with or without the patient present), face-to-face with guardian(s)/caregiver(s), each 15 minutes",0371T,"Multiple-family group adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present)"
97157,"Multiple-family group adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present), face-to-face with multiple sets of guardians/caregivers, each 15 minutes",0370T,"Family adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present)"
97157,"Multiple-family group adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present), face-to-face with multiple sets of guardians/caregivers, each 15 minutes",0371T,"Multiple-family group adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present)"
97158,"Group adaptive behavior treatment with protocol modification, administered by physician or other qualified health care professional, face-to-face with multiple patients, each 15 minutes",0371T,"Multiple-family group adaptive behavior treatment guidance, administered by physician or other qualified health care professional (without the patient present)"
97158,"Group adaptive behavior treatment with protocol modification, administered by physician or other qualified health care professional, face-to-face with multiple patients, each 15 minutes",0372T,"Adaptive behavior treatment social skills group, administered by physician or other qualified health care professional face-to-face with multiple patients"
99451,"Interprofessional telephone/Internet/electronic health record assessment and management service provided by a consultative physician, including a written report to the patient's treating/requesting physician or other qualified health care professional, 5 minutes or more of medical consultative time",99446,Interprofessional telephone/Internet assessment and management service provided by a consultative physician including a verbal and written report to the patient's treating/requesting physician or other qualified health care professional; 5-10 minutes of medical consultative discussion and review
99451,"Interprofessional telephone/Internet/electronic health record assessment and management service provided by a consultative physician, including a written report to the patient's treating/requesting physician or other qualified health care professional, 5 minutes or more of medical consultative time",99447,Interprofessional telephone/Internet assessment and management service provided by a consultative physician including a verbal and written report to the patient's treating/requesting physician or other qualified health care professional; 11-20 minutes of medical consultative discussion and review
99451,"Interprofessional telephone/Internet/electronic health record assessment and management service provided by a consultative physician, including a written report to the patient's treating/requesting physician or other qualified health care professional, 5 minutes or more of medical consultative time",99448,Interprofessional telephone/Internet assessment and management service provided by a consultative physician including a verbal and written report to the patient's treating/requesting physician or other qualified health care professional; 21-30 minutes of medical consultative discussion and review
99451,"Interprofessional telephone/Internet/electronic health record assessment and management service provided by a consultative physician, including a written report to the patient's treating/requesting physician or other qualified health care professional, 5 minutes or more of medical consultative time",99449,Interprofessional telephone/Internet assessment and management service provided by a consultative physician including a verbal and written report to the patient's treating/requesting physician or other qualified health care professional; 31 minutes or more of medical consultative discussion and review
99452,"Interprofessional telephone/Internet/electronic health record referral service(s) provided by a treating/requesting physician or other qualified health care professional, 30 minutes",99448,Interprofessional telephone/Internet assessment and management service provided by a consultative physician including a verbal and written report to the patient's treating/requesting physician or other qualified health care professional; 21-30 minutes of medical consultative discussion and review
99452,"Interprofessional telephone/Internet/electronic health record referral service(s) provided by a treating/requesting physician or other qualified health care professional, 30 minutes",99449,Interprofessional telephone/Internet assessment and management service provided by a consultative physician including a verbal and written report to the patient's treating/requesting physician or other qualified health care professional; 31 minutes or more of medical consultative discussion and review
99453,"Remote monitoring of physiologic parameter(s) (eg, weight, blood pressure, pulse oximetry, respiratory flow rate), initial; set-up and patient education on use of equipment",93228,"External mobile cardiovascular telemetry with electrocardiographic recording, concurrent computerized real time data analysis and greater than 24 hours of accessible ECG data storage (retrievable with query) with ECG triggered and patient selected events transmitted to a remote attended surveillance center for up to 30 days; review and interpretation with report by a physician or other qualified health care professional"
99453,"Remote monitoring of physiologic parameter(s) (eg, weight, blood pressure, pulse oximetry, respiratory flow rate), initial; set-up and patient education on use of equipment",S9110,"TELEMONITORING OF PATIENT IN THEIR HOME, INCLUDING ALL NECESSARY EQUIPMENT; COMPUTER SYSTEM, CONNECTIONS, AND SOFTWARE; MAINTENANCE; PATIENT EDUCATION AND SUPPORT; PER MONTH"
99454,"Remote monitoring of physiologic parameter(s) (eg, weight, blood pressure, pulse oximetry, respiratory flow rate), initial; device(s) supply with daily recording(s) or programmed alert(s) transmission, each 30 days",93229,"External mobile cardiovascular telemetry with electrocardiographic recording, concurrent computerized real time data analysis and greater than 24 hours of accessible ECG data storage (retrievable with query) with ECG triggered and patient selected events transmitted to a remote attended surveillance center for up to 30 days; technical support for connection and patient instructions for use, attended surveillance, analysis and transmission of daily and emergent data reports as prescribed by a physician or other qualified health care professional"
