NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Rank,Comments
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",99.99999999999997,4,Present in Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22853,"Insertion of interbody biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to intervertebral disc space in conjunction with interbody arthrodesis, each interspace (List separately in addition to code for primary procedure)",77.35222437458124,,Present in Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",69.90645819848973,,Present in Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22851,"Application of intervertebral biomechanical device(s) (eg, synthetic cage(s), methylmethacrylate) to vertebral defect or interspace (List separately in addition to code for primary procedure)",58.35917291268714,,Present Both in MD and Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",63082,"Vertebral corpectomy (vertebral body resection), partial or complete, anterior approach with decompression of spinal cord and/or nerve root(s); cervical, each additional segment (List separately in addition to code for primary procedure)",42.544700698737074,,Present in Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22845,Anterior instrumentation; 2 to 3 vertebral segments (List separately in addition to code for primary procedure),41.68133695609909,,Present in Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22846,Anterior instrumentation; 4 to 7 vertebral segments (List separately in addition to code for primary procedure),41.68133695609909,,Present in Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22847,Anterior instrumentation; 8 or more vertebral segments (List separately in addition to code for primary procedure),40.02797651847344,,Present in Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",63086,"Vertebral corpectomy (vertebral body resection), partial or complete, transthoracic approach with decompression of spinal cord and/or nerve root(s); thoracic, each additional segment (List separately in addition to code for primary procedure)",39.652633737899805,,Present in Autoproposal
22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",S2361,EACH ADDITIONAL CERVICAL VERTEBRAL BODY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),37.699476068278734,,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",100.00000000000003,2,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22851,"Application of intervertebral biomechanical device(s) (eg, synthetic cage(s), methylmethacrylate) to vertebral defect or interspace (List separately in addition to code for primary procedure)",74.24808644631106,,Present Both in MD and Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",69.90645819848976,,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",22853,"Insertion of interbody biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to intervertebral disc space in conjunction with interbody arthrodesis, each interspace (List separately in addition to code for primary procedure)",62.4196250131703,,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",57267,"Insertion of mesh or other prosthesis for repair of pelvic floor defect, each site (anterior, posterior compartment), vaginal approach (List separately in addition to code for primary procedure)",36.69538287389558,,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",S2361,EACH ADDITIONAL CERVICAL VERTEBRAL BODY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),36.65620525203607,,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",63066,"Costovertebral approach with decompression of spinal cord or nerve root(s) (eg, herniated intervertebral disc), thoracic; each additional segment (List separately in addition to code for primary procedure)",31.933823878798258,,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",S2363,"KYPHOPLASTY, ONE VERTEBRAL BODY, UNILATERAL OR BILATERAL INJECTION; EACH ADDITIONAL VERTEBRAL BODY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",31.86428804837047,,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",C9719,"KYPHOPLASTY, ONE VERTEBRAL BODY, UNILATERAL OR BILATERAL INJECTION; EACH ADDITIONAL VERTEBRAL BODY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",31.86428804837047,,Present in Autoproposal
22859,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh, methylmethacrylate) to intervertebral disc space or vertebral body defect without interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",0196T,"Arthrodesis, pre-sacral interbody technique, disc space preparation, discectomy, without instrumentation, with image guidance, includes bone graft when performed; L4-L5 interspace (List separately in addition to code for primary procedure)",31.397201683393515,,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",100.00000000000003,6,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",99.18038479591718,,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",88.5128957376817,,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",87.74281507636694,,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",C1821,INTERSPINOUS PROCESS DISTRACTION DEVICE (IMPLANTABLE),52.83324230345991,,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",0171T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; single level",47.878463350219924,,Present Both in MD and Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",0172T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; each additional level (List separately in addition to code for primary procedure)",40.60005997482621,,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",21336,"Open treatment of nasal septal fracture, with or without stabilization",25.815101442412196,,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",0275T,"Percutaneous laminotomy/laminectomy (interlaminar approach) for decompression of neural elements, (with or without ligamentous resection, discectomy, facetectomy and/or foraminotomy), any method, under indirect image guidance (eg, fluoroscopic, CT), single or multiple levels, unilateral or bilateral; lumbar",24.692605884836556,,Present in Autoproposal
22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",C9729,"PERCUTANEOUS LAMINOTOMY/LAMINECTOMY (INTRALAMINAR APPROACH) FOR DECOMPRESSION OF NEURAL ELEMENTS, (WITH LIGAMENTOUS RESECTION, DISCECTOMY, FACETECTOMY AND/OR FORAMINOTOMY, WHEN PERFORMED) ANY METHOD UNDER INDIRECT IMAGE GUIDANCE, WITH THE USE OF AN ENDOSCOPE WHEN PERFORMED, SINGLE OR MULTIPLE LEVELS, UNILATERAL OR BILATERAL; LUMBAR",23.542604819722524,,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",100.00000000000003,5,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",99.32281112235178,,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",88.5128957376817,,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",87.76441247803521,,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",0172T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; each additional level (List separately in addition to code for primary procedure)",52.57761673448502,,Present Both in MD and Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",C1821,INTERSPINOUS PROCESS DISTRACTION DEVICE (IMPLANTABLE),48.02927099163304,,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",0171T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; single level",41.9901523203047,,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",31627,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with computer-assisted, image-guided navigation (List separately in addition to code for primary procedure[s])",32.30644711346534,,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",64494,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; second level (List separately in addition to code for primary procedure)",31.7516937569405,,Present in Autoproposal
22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",43635,Vagotomy when performed with partial distal gastrectomy (List separately in addition to code[s] for primary procedure),30.762587190100298,,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",100.00000000000004,6,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",99.18038479591718,,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",88.48432449854202,,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",87.7644124780352,,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",C1821,INTERSPINOUS PROCESS DISTRACTION DEVICE (IMPLANTABLE),52.90811567041796,,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",0171T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; single level",48.648380863185245,,Present Both in MD and Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",0172T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; each additional level (List separately in addition to code for primary procedure)",41.288892187152456,,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",0275T,"Percutaneous laminotomy/laminectomy (interlaminar approach) for decompression of neural elements, (with or without ligamentous resection, discectomy, facetectomy and/or foraminotomy), any method, under indirect image guidance (eg, fluoroscopic, CT), single or multiple levels, unilateral or bilateral; lumbar",26.0436971588558,,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",21336,"Open treatment of nasal septal fracture, with or without stabilization",25.36726683895528,,Present in Autoproposal
22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",C9729,"PERCUTANEOUS LAMINOTOMY/LAMINECTOMY (INTRALAMINAR APPROACH) FOR DECOMPRESSION OF NEURAL ELEMENTS, (WITH LIGAMENTOUS RESECTION, DISCECTOMY, FACETECTOMY AND/OR FORAMINOTOMY, WHEN PERFORMED) ANY METHOD UNDER INDIRECT IMAGE GUIDANCE, WITH THE USE OF AN ENDOSCOPE WHEN PERFORMED, SINGLE OR MULTIPLE LEVELS, UNILATERAL OR BILATERAL; LUMBAR",23.65398911717821,,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",100.00000000000003,5,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",22868,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; second level (List separately in addition to code for primary procedure)",99.32281112235175,,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",22869,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; single level",88.48432449854201,,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",22867,"Insertion of interlaminar/interspinous process stabilization/distraction device, without fusion, including image guidance when performed, with open decompression, lumbar; single level",87.74281507636694,,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",0172T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; each additional level (List separately in addition to code for primary procedure)",53.21292322411617,,Present Both in MD and Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",C1821,INTERSPINOUS PROCESS DISTRACTION DEVICE (IMPLANTABLE),48.08550036743446,,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",0171T,"Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar; single level",42.67738354722399,,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",64494,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; second level (List separately in addition to code for primary procedure)",33.13097096933208,,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",31627,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with computer-assisted, image-guided navigation (List separately in addition to code for primary procedure[s])",32.07094204623844,,Present in Autoproposal
22870,"Insertion of interlaminar/interspinous process stabilization/distraction device, without open decompression or fusion, including image guidance when performed, lumbar; second level (List separately in addition to code for primary procedure)",49412,"Placement of interstitial device(s) for radiation therapy guidance (eg, fiducial markers, dosimeter), open, intra-abdominal, intrapelvic, and/or retroperitoneum, including image guidance, if performed, single or multiple (List separately in addition to code for primary procedure)",31.76011421874194,,Present in Autoproposal
27197,"Closed treatment of posterior pelvic ring fracture(s), dislocation(s), diastasis or subluxation of the ilium, sacroiliac joint, and/or sacrum, with or without anterior pelvic ring fracture(s) and/or dislocation(s) of the pubic symphysis and/or superior/inferior rami, unilateral or bilateral; without manipulation",27197,"Closed treatment of posterior pelvic ring fracture(s), dislocation(s), diastasis or subluxation of the ilium, sacroiliac joint, and/or sacrum, with or without anterior pelvic ring fracture(s) and/or dislocation(s) of the pubic symphysis and/or superior/inferior rami, unilateral or bilateral; without manipulation",100.0,3,Present in Autoproposal
27197,"Closed treatment of posterior pelvic ring fracture(s), dislocation(s), diastasis or subluxation of the ilium, sacroiliac joint, and/or sacrum, with or without anterior pelvic ring fracture(s) and/or dislocation(s) of the pubic symphysis and/or superior/inferior rami, unilateral or bilateral; without manipulation",27198,"Closed treatment of posterior pelvic ring fracture(s), dislocation(s), diastasis or subluxation of the ilium, sacroiliac joint, and/or sacrum, with or without anterior pelvic ring fracture(s) and/or dislocation(s) of the pubic symphysis and/or superior/inferior rami, unilateral or bilateral; with manipulation, requiring more than local anesthesia (ie, general anesthesia, moderate sedation, spinal/epidural)",88.52802645226917,,Present in Autoproposal
