NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Comments
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",J7318,"HYALURONAN OR DERIVATIVE, DUROLANE, FOR INTRA-ARTICULAR INJECTION, 1 MG",85.34453437,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",J7322,"HYALURONAN OR DERIVATIVE, HYMOVIS, FOR INTRA-ARTICULAR INJECTION, 1 MG",85.34453437,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",C9471,"HYALURONAN OR DERIVATIVE, HYMOVIS, FOR INTRA-ARTICULAR INJECTION, 1 MG",85.34453437,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",J7329,"HYALURONAN OR DERIVATIVE, TRIVISC, FOR INTRA-ARTICULAR INJECTION, 1 MG",84.40527401,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",J7328,"HYALURONAN OR DERIVATIVE, GELSYN-3, FOR INTRA-ARTICULAR INJECTION, 0.1 MG",84.40527401,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",J7326,"HYALURONAN OR DERIVATIVE, GEL-ONE, FOR INTRA-ARTICULAR INJECTION, PER DOSE",78.91705539,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",Q4084,"HYALURONAN OR DERIVATIVE, SYNVISC, FOR INTRA-ARTICULAR INJECTION, PER DOSE",76.82689749,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",Q4085,"HYALURONAN OR DERIVATIVE, EUFLEXXA, FOR INTRA-ARTICULAR INJECTION, PER DOSE",76.82689749,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",J7323,"HYALURONAN OR DERIVATIVE, EUFLEXXA, FOR INTRA-ARTICULAR INJECTION, PER DOSE",76.82689749,Present in Autoproposal
J7331,"Hyaluronan or derivative, synojoynt, for intra-articular injection, 1 mg",C9465,"HYALURONAN OR DERIVATIVE, DUROLANE, FOR INTRA-ARTICULAR INJECTION, PER DOSE",76.82689749,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",C9450,"INJECTION, FLUOCINOLONE ACETONIDE INTRAVITREAL IMPLANT, 0.01 MG",100,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",J7313,"INJECTION, FLUOCINOLONE ACETONIDE, INTRAVITREAL IMPLANT, 0.01 MG",100,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",J7311,"FLUOCINOLONE ACETONIDE, INTRAVITREAL IMPLANT",86.61345768,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",C9225,"INJECTION, FLUOCINOLONE  ACETONIDE INTRAVITREAL IMPLANT, PER 0.59 MG",79.4994328,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",J7312,"INJECTION, DEXAMETHASONE, INTRAVITREAL IMPLANT, 0.1 MG",50.87141116,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",C9256,"INJECTION, DEXAMETHASONE INTRAVITREAL IMPLANT, 0.1 MG",50.87141116,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",J3300,"INJECTION, TRIAMCINOLONE ACETONIDE, PRESERVATIVE FREE, 1 MG",33.98224734,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",J3301,"INJECTION, TRIAMCINOLONE ACETONIDE, NOT OTHERWISE SPECIFIED, 10 MG",33.20088725,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",67028,Intravitreal injection of a pharmacologic agent (separate procedure),33.19725128,Present in Autoproposal
J7314,"Injection, fluocinolone acetonide, intravitreal implant (Yutiq), 0.01 mg",J0461,"INJECTION, ATROPINE SULFATE, 0.01 MG",31.85290973,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4159,"AFFINITY, PER SQUARE CENTIMETER",53.66819201,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4195,"PURAPLY, PER SQUARE CENTIMETER",52.53501535,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",C9366,"EPIFIX, PER SQUARE CENTIMETER",52.03292645,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4186,"EPIFIX, PER SQUARE CENTIMETER",52.03292645,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4115,"ALLOSKIN, PER SQUARE CENTIMETER",51.4250132,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4106,"DERMAGRAFT, PER SQUARE CENTIMETER",50.65233003,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4182,"TRANSCYTE, PER SQUARE CENTIMETER",50.65233003,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4191,"RESTORIGIN, PER SQUARE CENTIMETER",50.65233003,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4140,"BIODFENCE, PER SQUARE CENTIMETER",50.65233003,Present in Autoproposal
Q4208,"Novafix, per square cenitmeter",Q4184,"CELLESTA, PER SQUARE CENTIMETER",50.65233003,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4159,"AFFINITY, PER SQUARE CENTIMETER",72.78725426,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4195,"PURAPLY, PER SQUARE CENTIMETER",71.25038829,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",C9366,"EPIFIX, PER SQUARE CENTIMETER",70.56943239,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4186,"EPIFIX, PER SQUARE CENTIMETER",70.56943239,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4115,"ALLOSKIN, PER SQUARE CENTIMETER",69.74495266,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4110,"PRIMATRIX, PER SQUARE CENTIMETER",68.69700444,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4107,"GRAFTJACKET, PER SQUARE CENTIMETER",68.69700444,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4191,"RESTORIGIN, PER SQUARE CENTIMETER",68.69700444,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4106,"DERMAGRAFT, PER SQUARE CENTIMETER",68.69700444,Present in Autoproposal
Q4209,"Surgraft, per square centimeter",Q4187,"EPICORD, PER SQUARE CENTIMETER",68.69700444,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",Q4198,"GENESIS AMNIOTIC MEMBRANE, PER SQUARE CENTIMETER",52.76183961,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",V2790,"AMNIOTIC MEMBRANE FOR SURGICAL RECONSTRUCTION, PER PROCEDURE",37.68464542,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",E0459,CHEST WRAP,36.4358365,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",C9361,"COLLAGEN MATRIX NERVE WRAP (NEUROMEND COLLAGEN NERVE WRAP), PER 0.5 CENTIMETER LENGTH",35.84715175,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",Q4159,"AFFINITY, PER SQUARE CENTIMETER",35.42900401,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",Q4195,"PURAPLY, PER SQUARE CENTIMETER",34.68093856,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",68325,Conjunctivoplasty; with buccal mucous membrane graft (includes obtaining graft),34.56012005,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",Q4186,"EPIFIX, PER SQUARE CENTIMETER",34.34948507,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",C9366,"EPIFIX, PER SQUARE CENTIMETER",34.34948507,Present in Autoproposal
Q4205,"Membrane graft or membrane wrap, per square centimeter",94725,Membrane diffusion capacity,34.12268765,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",89050,"Cell count, miscellaneous body fluids (eg, cerebrospinal fluid, joint fluid), except blood",42.50371063,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",84157,"Protein, total, except by refractometry; other source (eg, synovial fluid, cerebrospinal fluid)",42.02442247,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",78645,"Cerebrospinal fluid flow, imaging (not including introduction of material); shunt evaluation",40.76305806,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",78635,"Cerebrospinal fluid flow, imaging (not including introduction of material); ventriculography",40.69986144,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",Q4162,"WOUNDEX FLOW, BIOSKIN FLOW, 0.5 CC",40.55099035,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",78630,"Cerebrospinal fluid flow, imaging (not including introduction of material); cisternography",39.32436494,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",78647,"Cerebrospinal fluid flow, imaging (not including introduction of material); tomographic (SPECT)",38.39371278,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",82945,"Glucose, body fluid, other than blood",37.89210231,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",89051,"Cell count, miscellaneous body fluids (eg, cerebrospinal fluid, joint fluid), except blood; with differential count",36.25930119,Present in Autoproposal
Q4206,"Fluid flow or fluid GF, 1 cc",84485,Trypsin; duodenal fluid,35.73105832,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4128,"FLEX HD, ALLOPATCH HD, OR MATRIX HD, PER SQUARE CENTIMETER",81.84621829,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4159,"AFFINITY, PER SQUARE CENTIMETER",48.32209182,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4195,"PURAPLY, PER SQUARE CENTIMETER",47.30179535,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",C9366,"EPIFIX, PER SQUARE CENTIMETER",46.84972151,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4186,"EPIFIX, PER SQUARE CENTIMETER",46.84972151,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4115,"ALLOSKIN, PER SQUARE CENTIMETER",46.30236489,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4106,"DERMAGRAFT, PER SQUARE CENTIMETER",45.60665174,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4182,"TRANSCYTE, PER SQUARE CENTIMETER",45.60665174,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4184,"CELLESTA, PER SQUARE CENTIMETER",45.60665174,Present in Autoproposal
Q4220,"BellaCell HD or Surederm, per square centimeter",Q4110,"PRIMATRIX, PER SQUARE CENTIMETER",45.60665174,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",J0129,"INJECTION, ABATACEPT, 10 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)",92.27516765,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",J1438,"INJECTION, ETANERCEPT, 25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)",91.46779696,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",J0717,"INJECTION, CERTOLIZUMAB PEGOL, 1 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)",89.41474132,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",J3030,"INJECTION, SUMATRIPTAN SUCCINATE, 6 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)",89.14016282,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",J0270,"INJECTION, ALPROSTADIL, 1.25 MCG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)",88.31036425,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",J1830,"INJECTION, INTERFERON BETA-1B, 0.25 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)",87.00645548,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",J0275,"ALPROSTADIL URETHRAL SUPPOSITORY (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)",85.15666201,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",A4211,SUPPLIES FOR SELF-ADMINISTERED INJECTIONS,34.64765683,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",G9450,HISTORY OF INJECTION DRUG USE,34.42139634,Present in Autoproposal
J0593,"Injection, lanadelumab-flyo, 1 mg (code may be used for Medicare when drug administered under direct supervision of a physician, not for use when drug is self-administered)",G9518,DOCUMENTATION OF ACTIVE INJECTION DRUG USE,28.86074832,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4159,"AFFINITY, PER SQUARE CENTIMETER",63.55706624,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4195,"PURAPLY, PER SQUARE CENTIMETER",62.21509102,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",C9366,"EPIFIX, PER SQUARE CENTIMETER",61.62048747,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4186,"EPIFIX, PER SQUARE CENTIMETER",61.62048747,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4115,"ALLOSKIN, PER SQUARE CENTIMETER",60.90056042,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4182,"TRANSCYTE, PER SQUARE CENTIMETER",59.98550305,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4106,"DERMAGRAFT, PER SQUARE CENTIMETER",59.98550305,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4184,"CELLESTA, PER SQUARE CENTIMETER",59.98550305,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4187,"EPICORD, PER SQUARE CENTIMETER",59.98550305,Present in Autoproposal
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter",Q4110,"PRIMATRIX, PER SQUARE CENTIMETER",59.98550305,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",C9045,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",100,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",J0461,"INJECTION, ATROPINE SULFATE, 0.01 MG",30.06726174,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",C9297,"INJECTION, OMACETAXINE MEPESUCCINATE, 0.01 MG",26.57751185,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",J9262,"INJECTION, OMACETAXINE MEPESUCCINATE, 0.01 MG",26.57751185,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",J0775,"INJECTION, COLLAGENASE, CLOSTRIDIUM HISTOLYTICUM, 0.01 MG",24.06469459,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",J7313,"INJECTION, FLUOCINOLONE ACETONIDE, INTRAVITREAL IMPLANT, 0.01 MG",23.5806701,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",C9450,"INJECTION, FLUOCINOLONE ACETONIDE INTRAVITREAL IMPLANT, 0.01 MG",23.5806701,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",C1358,"PACEMAKER, DUAL CHAMBER, NON-RATE RESPONSIVE, AFFINITY DC 5230R, AFFINITY DC 5230 NOTE: MODEL 5230 IS EFFECTIVE 01/01/01.  MODEL 5230R WAS EFFECTIVE 08/01/00.",20.59422246,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",C1149,"PACEMAKER, DUAL CHAMBER, NON-RATE RESPONSIVE, ENTITY DC 5226R, ENTITY DC 5226 NOTE: MODEL 5226 IS EFFECTIVE 01/01/01.  MODEL 5226R WAS EFFECTIVE 08/01/00.",20.34549411,Present in Autoproposal
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",S0157,"BECAPLERMIN GEL 0.01%, 0.5 GM",17.64679274,Present in Autoproposal
Q4215,"Axolotl ambient or axolotl cryo, 0.1 mg",42160,"Destruction of lesion, palate or uvula (thermal, cryo or chemical)",46.36867358,Present in Autoproposal
Q4215,"Axolotl ambient or axolotl cryo, 0.1 mg",40820,"Destruction of lesion or scar of vestibule of mouth by physical methods (eg, laser, thermal, cryo, chemical)",35.63968622,Present in Autoproposal
Q4215,"Axolotl ambient or axolotl cryo, 0.1 mg",Q9978,NETUPITANT 300 MG AND PALONOSETRON 0.5 MG,18.09510994,Present in Autoproposal
Q4215,"Axolotl ambient or axolotl cryo, 0.1 mg",J3240,"INJECTION, THYROTROPIN ALPHA, 0.9 MG, PROVIDED IN 1.1 MG VIAL",17.47131633,Present in Autoproposal
Q4215,"Axolotl ambient or axolotl cryo, 0.1 mg",J8655,"NETUPITANT 300 MG AND PALONOSETRON 0.5 MG, ORAL",17.15226426,Present in Autoproposal
Q4215,"Axolotl ambient or axolotl cryo, 0.1 mg",C9448,"NETUPITANT 300 MG AND PALONOSETRON 0.5 MG, ORAL",17.15226426,Present in Autoproposal
Q4215,"Axolotl ambient or axolotl cryo, 0.1 mg",C9452,"INJECTION, CEFTOLOZANE 50 MG AND TAZOBACTAM 25 MG",16.57671706,Present in Autoproposal
Q4215,"Axolotl ambient or axolotl cryo, 0.1 mg",J0695,"INJECTION, CEFTOLOZANE 50 MG AND TAZOBACTAM 25 MG",16.57671706,Present in Autoproposal
